Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
518918,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,29.26451621,
518919,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404,Bayside - Little Neck,2012-2014,01/02/2012,13.43512341,
518920,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,43.5507136,
518921,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,38.05502612,
518922,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2012-2014,01/02/2012,60.9503606,
518923,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2012-2014,01/02/2012,91.40368159,
518924,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2012-2014,01/02/2012,53.8463865,
518925,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2012-2014,01/02/2012,57.90379567,
518926,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2012-2014,01/02/2012,85.93689863,
518927,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,66.09292254,
518928,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,503,Willowbrook,2012-2014,01/02/2012,26.74282016,
518929,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,19.59340061,
518930,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Citywide,1,New York City,2012-2014,01/02/2012,97.8,
518931,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,83.69968379,
518932,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,44.16734968,
518933,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3,Manhattan,2012-2014,01/02/2012,40.83055572,
518934,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,20.64349105,
518935,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,26.1547676,
518936,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,27.13185936,
518937,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,57.70227751,
518938,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,77.59118521,
518939,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,58.77821891,
518940,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona - Tremont,2012-2014,01/02/2012,118.077027,
518941,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,117.3822944,
518942,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,130.5921768,
518943,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,26.90719521,
518944,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2012-2014,01/02/2012,35.78409482,
518945,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,91.18329162,
518946,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,84.9497052,
518947,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,01/02/2012,27.98028593,
518948,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2012-2014,01/02/2012,11.19447017,
518949,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,49.92977402,
518950,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,35.08046439,
518951,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,10.40504288,
518952,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,17.9417154,
518953,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,97.15222812,
518954,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,40.42294826,
518955,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,116.4198649,
518956,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2012-2014,01/02/2012,129.6348376,
518957,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,23.48917975,
518958,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,01/02/2012,7.980573045,
518959,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,28.51662181,
518960,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,23.95759219,
518961,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,7.241535058,
518962,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,36.21213861,
518963,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,24.13790062,
518964,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,25.08509515,
518965,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2012-2014,01/02/2012,13.56326935,
518966,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,9.559987004,
518967,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,01/02/2012,6.627942138,
518968,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,14.54482954,
518969,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,16.72384887,
518970,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,01/02/2012,23.61928208,
518971,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2012-2014,01/02/2012,39.60036788,
518972,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,01/02/2012,21.88806353,
518973,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,01/02/2012,42.29304726,
518974,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01/02/2012,53.99393893,
518975,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,39.58801033,
518976,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503,Willowbrook,2012-2014,01/02/2012,15.90319849,
518977,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,12.31857041,
518978,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Citywide,1,New York City,2012-2014,01/02/2012,42.2,
547353,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,Borough,1,Bronx,2017,01/01/2017,9.58,
547354,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,Borough,1,Bronx,2017,01/01/2017,7.72,
547355,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Borough,1,Bronx,2017,01/01/2017,8.3,
547356,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,Borough,2,Brooklyn,2017,01/01/2017,9.09,
547357,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,Borough,2,Brooklyn,2017,01/01/2017,7.52,
547358,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Borough,2,Brooklyn,2017,01/01/2017,7.94,
547359,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,Borough,3,Manhattan,2017,01/01/2017,10.43,
547360,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,Borough,3,Manhattan,2017,01/01/2017,8.72,
547361,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Borough,3,Manhattan,2017,01/01/2017,8.96,
547362,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,Borough,4,Queens,2017,01/01/2017,8.78,
547363,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,Borough,4,Queens,2017,01/01/2017,7.19,
547364,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Borough,4,Queens,2017,01/01/2017,7.95,
547365,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,Borough,5,Staten Island,2017,01/01/2017,8.13,
547366,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,Borough,5,Staten Island,2017,01/01/2017,6.81,
547367,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Borough,5,Staten Island,2017,01/01/2017,7.07,
547368,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,2017,01/01/2017,9.46,
547369,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,2017,01/01/2017,7.41,
547370,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,2017,01/01/2017,7.91,
547371,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,102,Northeast Bronx,2017,01/01/2017,9.25,
547372,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,102,Northeast Bronx,2017,01/01/2017,7.46,
547373,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,102,Northeast Bronx,2017,01/01/2017,8.14,
547374,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,2017,01/01/2017,9.39,
547375,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,2017,01/01/2017,7.52,
547376,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,2017,01/01/2017,8.09,
547377,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,2017,01/01/2017,9.29,
547378,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,2017,01/01/2017,7.52,
547379,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,2017,01/01/2017,8.18,
547380,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,105,Crotona - Tremont,2017,01/01/2017,10.09,
547381,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,105,Crotona - Tremont,2017,01/01/2017,8.16,
547382,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,105,Crotona - Tremont,2017,01/01/2017,8.63,
547383,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,106,High Bridge - Morrisania,2017,01/01/2017,10.13,
547384,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,106,High Bridge - Morrisania,2017,01/01/2017,8.16,
547385,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,106,High Bridge - Morrisania,2017,01/01/2017,8.59,
547386,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,2017,01/01/2017,10.2,
547387,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,2017,01/01/2017,8.26,
547388,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,2017,01/01/2017,8.78,
547389,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,201,Greenpoint,2017,01/01/2017,10.79,
547390,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,201,Greenpoint,2017,01/01/2017,8.98,
547391,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,201,Greenpoint,2017,01/01/2017,9.3,
547392,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,2017,01/01/2017,10.12,
547393,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,2017,01/01/2017,8.35,
547394,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,2017,01/01/2017,8.52,
547395,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2017,01/01/2017,9.14,
547396,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2017,01/01/2017,7.53,
547397,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2017,01/01/2017,7.94,
547398,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,204,East New York,2017,01/01/2017,9.05,
547399,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,204,East New York,2017,01/01/2017,7.52,
547400,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,204,East New York,2017,01/01/2017,8.11,
547401,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,205,Sunset Park,2017,01/01/2017,9.75,
547402,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,205,Sunset Park,2017,01/01/2017,8.09,
547403,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,205,Sunset Park,2017,01/01/2017,8.3,
547404,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,206,Borough Park,2017,01/01/2017,8.8,
547405,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,206,Borough Park,2017,01/01/2017,7.27,
547406,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,206,Borough Park,2017,01/01/2017,7.62,
547407,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,2017,01/01/2017,8.92,
547408,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,2017,01/01/2017,7.36,
547409,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,2017,01/01/2017,7.76,
547410,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,208,Canarsie - Flatlands,2017,01/01/2017,8.54,
547411,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,208,Canarsie - Flatlands,2017,01/01/2017,7.02,
547412,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,208,Canarsie - Flatlands,2017,01/01/2017,7.61,
547413,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,2017,01/01/2017,8.52,
547414,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,2017,01/01/2017,7.06,
547415,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,2017,01/01/2017,7.4,
547416,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,2017,01/01/2017,8.22,
547417,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,2017,01/01/2017,6.83,
547418,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,2017,01/01/2017,7.37,
547419,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,2017,01/01/2017,9.87,
547420,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,2017,01/01/2017,8.22,
547421,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,2017,01/01/2017,8.62,
547422,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,301,Washington Heights,2017,01/01/2017,9.87,
547423,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,301,Washington Heights,2017,01/01/2017,7.79,
547424,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,301,Washington Heights,2017,01/01/2017,8.17,
547425,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,2017,01/01/2017,9.91,
547426,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,2017,01/01/2017,7.93,
547427,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,2017,01/01/2017,8.28,
547428,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,303,East Harlem,2017,01/01/2017,10.05,
547429,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,303,East Harlem,2017,01/01/2017,8.11,
547430,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,303,East Harlem,2017,01/01/2017,8.45,
547431,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,304,Upper West Side,2017,01/01/2017,10.13,
547432,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,304,Upper West Side,2017,01/01/2017,8.33,
547433,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,304,Upper West Side,2017,01/01/2017,8.59,
547434,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,305,Upper East Side,2017,01/01/2017,10.4,
547435,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,305,Upper East Side,2017,01/01/2017,8.85,
547436,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,305,Upper East Side,2017,01/01/2017,9.13,
547437,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,306,Chelsea - Clinton,2017,01/01/2017,11.34,
547438,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,306,Chelsea - Clinton,2017,01/01/2017,9.91,
547439,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,306,Chelsea - Clinton,2017,01/01/2017,10.05,
547440,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,2017,01/01/2017,11.53,
547441,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,2017,01/01/2017,10.33,
547442,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,2017,01/01/2017,10.47,
547443,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,2017,01/01/2017,10.66,
547444,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,2017,01/01/2017,9.02,
547445,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,2017,01/01/2017,9.12,
547446,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,309,Union Square - Lower East Side,2017,01/01/2017,10.19,
547447,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,309,Union Square - Lower East Side,2017,01/01/2017,8.52,
547448,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,309,Union Square - Lower East Side,2017,01/01/2017,8.68,
547449,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,310,Lower Manhattan,2017,01/01/2017,10.48,
547450,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,310,Lower Manhattan,2017,01/01/2017,9.01,
547451,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,310,Lower Manhattan,2017,01/01/2017,9.08,
547452,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,401,Long Island City - Astoria,2017,01/01/2017,10.23,
547453,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,401,Long Island City - Astoria,2017,01/01/2017,8.42,
547454,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,401,Long Island City - Astoria,2017,01/01/2017,8.85,
547455,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,402,West Queens,2017,01/01/2017,9.58,
547456,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,402,West Queens,2017,01/01/2017,7.93,
547457,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,402,West Queens,2017,01/01/2017,8.48,
547458,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,403,Flushing - Clearview,2017,01/01/2017,8.88,
547459,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,403,Flushing - Clearview,2017,01/01/2017,7.27,
547460,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,403,Flushing - Clearview,2017,01/01/2017,8.01,
547461,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,404,Bayside - Little Neck,2017,01/01/2017,8.65,
547462,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,404,Bayside - Little Neck,2017,01/01/2017,7.03,
547463,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,404,Bayside - Little Neck,2017,01/01/2017,7.87,
547464,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,2017,01/01/2017,8.85,
547465,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,2017,01/01/2017,7.32,
547466,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,2017,01/01/2017,7.93,
547467,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,406,Fresh Meadows,2017,01/01/2017,8.61,
547468,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,406,Fresh Meadows,2017,01/01/2017,7.05,
547469,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,406,Fresh Meadows,2017,01/01/2017,7.81,
547470,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,407,Southwest Queens,2017,01/01/2017,8.43,
547471,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,407,Southwest Queens,2017,01/01/2017,6.94,
547472,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,407,Southwest Queens,2017,01/01/2017,7.69,
547473,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,408,Jamaica,2017,01/01/2017,8.62,
547474,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,408,Jamaica,2017,01/01/2017,7.08,
547475,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,408,Jamaica,2017,01/01/2017,7.93,
547476,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,409,Southeast Queens,2017,01/01/2017,8.35,
547477,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,409,Southeast Queens,2017,01/01/2017,6.75,
547478,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,409,Southeast Queens,2017,01/01/2017,7.7,
547479,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,410,Rockaways,2017,01/01/2017,7.74,
547480,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,410,Rockaways,2017,01/01/2017,6.32,
547481,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,410,Rockaways,2017,01/01/2017,7.3,
547482,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,501,Port Richmond,2017,01/01/2017,8.61,
547483,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,501,Port Richmond,2017,01/01/2017,7.19,
547484,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,501,Port Richmond,2017,01/01/2017,7.36,
547485,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,502,Stapleton - St. George,2017,01/01/2017,8.15,
547486,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,502,Stapleton - St. George,2017,01/01/2017,6.8,
547487,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,502,Stapleton - St. George,2017,01/01/2017,7.08,
547488,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,503,Willowbrook,2017,01/01/2017,8.35,
547489,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,503,Willowbrook,2017,01/01/2017,7.05,
547490,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,503,Willowbrook,2017,01/01/2017,7.28,
547491,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,504,South Beach - Tottenville,2017,01/01/2017,7.88,
